,High,Low,Open,Close,Day,Month,Year
68,524756.125,474380.7188,505426.125,512302.0313,25,11,2019
69,522945.5313,507110.625,512232.125,515668.875,26,11,2019
70,542812.5625,496826.9688,515848.1563,536541.4375,27,11,2019
71,553143.9375,533397.5625,536908.8125,534040.5,28,11,2019
72,558330.75,535339.125,534299.625,556900.25,29,11,2019
73,562271.625,539292.25,557102.1875,543151.25,30,11,2019
74,543275.375,523165.25,543293.75,532704.625,1,12,2019
75,535458.5625,518164.5,532686.25,524510.5625,2,12,2019
76,532347.625,518749.75,524652.875,525264.375,3,12,2019
77,539020.0,512650.0,525262.875,518448.7188,4,12,2019
78,552842.25,516376.9375,518535.0313,531771.875,5,12,2019
79,538078.25,527039.875,531932.8125,538078.25,6,12,2019
80,541140.8125,536560.625,538097.375,538737.125,7,12,2019
81,544293.375,532992.375,538387.8125,539284.25,8,12,2019
82,540655.875,522763.9063,539102.4375,525241.75,9,12,2019
83,525859.8125,513253.1875,524974.5625,515525.1875,10,12,2019
84,518105.6563,509006.5313,515459.875,510555.7188,11,12,2019
85,512805.9688,505615.0313,510507.0313,511147.2188,12,12,2019
86,515578.1563,510881.6875,511255.0313,513890.375,13,12,2019
87,516658.0,501698.1563,513835.0938,503639.625,14,12,2019
88,507606.6563,489461.4063,503608.9375,505572.75,15,12,2019
89,508462.75,489497.0,505668.9688,491538.8438,16,12,2019
90,494693.0,467976.6875,491456.25,471708.9375,17,12,2019
91,520073.25,464342.875,472219.2188,516652.3125,18,12,2019
92,523310.9688,501569.625,516708.2813,513070.8438,19,12,2019
93,516034.625,503819.875,513483.4688,513254.25,20,12,2019
94,513567.7813,505711.9688,513380.5938,511287.7813,21,12,2019
95,534532.625,509586.9063,511289.9063,534074.4375,22,12,2019
96,545278.25,521776.5625,533883.4375,523873.0,23,12,2019
97,536995.125,518026.5938,523785.0,521803.625,24,12,2019
98,524261.2188,514567.7813,522033.3438,518427.5625,25,12,2019
99,526791.875,513393.3125,518402.1875,516144.125,26,12,2019
100,525958.5,513559.0,516085.25,520712.8125,27,12,2019
101,528495.0,520485.4063,520637.2813,522705.7188,28,12,2019
102,536733.5625,520012.625,522681.2813,530212.125,29,12,2019
103,531692.9375,518960.8438,530042.1875,520151.0,30,12,2019
104,523013.5313,511212.3125,520253.9688,512910.8125,31,12,2019
105,516711.4063,511056.875,513003.0,512853.9688,1,1,2020
106,514590.875,494834.9688,513023.2813,498416.75,2,1,2020
107,532015.625,496227.0313,498342.4375,527076.25,3,1,2020
108,532996.625,524538.0625,527111.5,531796.125,4,1,2020
109,541420.625,531089.4375,531781.4375,531863.1875,5,1,2020
110,558713.125,531963.5,531801.0625,557805.0,6,1,2020
111,588557.5625,559052.1875,557766.4375,587512.375,7,1,2020
112,599920.875,568486.875,587385.9375,577281.125,8,1,2020
113,575428.375,558348.9375,577455.0,560959.5625,9,1,2020
114,579751.875,548531.5,560905.1875,579751.875,10,1,2020
115,583178.8125,569787.375,579442.125,570347.625,11,1,2020
116,581895.4375,568341.3125,570044.1875,581358.3125,12,1,2020
117,579820.625,571468.4375,581165.125,576030.0,13,1,2020
118,629158.6875,576826.625,575799.3125,625492.125,14,1,2020
119,628744.6875,612270.9375,625320.625,622867.0,15,1,2020
120,627706.0,611076.4375,623253.9375,619001.5,16,1,2020
121,636418.125,616468.6875,619102.5,634351.875,17,1,2020
122,640259.875,627126.375,634222.1875,635330.25,18,1,2020
123,651116.0,612445.4375,635233.375,618567.375,19,1,2020
124,621273.625,608123.25,618452.75,615025.9375,20,1,2020
125,623231.1875,608199.0,615121.75,622532.8125,21,1,2020
126,625266.25,614155.625,622412.9375,617293.625,22,1,2020
127,619705.5625,594446.625,617277.5625,599645.0625,23,1,2020
128,607312.875,589636.5625,599577.4375,602374.8125,24,1,2020
129,603303.375,591732.0,601995.75,596840.9375,25,1,2020
130,613582.25,593831.625,596595.75,613184.875,26,1,2020
131,641458.5625,614277.6875,613219.0,636606.5625,27,1,2020
132,666709.6875,634641.3125,636799.875,666709.6875,28,1,2020
133,670772.625,661005.75,666629.9375,664368.875,29,1,2020
134,683717.25,660655.3125,664325.1875,680558.6875,30,1,2020
135,680792.4375,659991.25,680510.0,668553.5,31,1,2020
136,674902.1875,665887.25,668255.25,671581.1875,1,2,2020
137,677009.5625,659065.1875,671362.8125,668112.75,2,2,2020
138,680458.4375,659650.5,668135.5625,662852.0,3,2,2020
139,663546.3125,648012.0,662803.5625,652858.25,4,2,2020
140,690635.5625,652364.125,653032.6875,684379.6875,5,2,2020
141,700524.8125,680217.625,684692.6875,693764.0625,6,2,2020
142,703339.625,695564.8125,693493.1875,700566.6875,7,2,2020
143,706345.625,692196.9375,700361.25,705513.875,8,2,2020
144,724414.5,704458.5625,705426.3125,723501.875,9,2,2020
145,724824.125,697644.3125,723422.1875,702781.3125,10,2,2020
146,727826.625,693558.5,702730.0,727697.125,11,2,2020
147,741127.9375,727492.5,727280.1875,736310.6875,12,2,2020
148,745404.0,721064.8125,736161.375,728065.625,13,2,2020
149,738300.375,724248.0625,727864.0,737593.6875,14,2,2020
150,739699.4375,706287.1875,737718.1875,707359.875,15,2,2020
151,719139.875,695422.5,707342.375,710589.75,16,2,2020
152,710903.25,678785.4375,710741.875,691482.6875,17,2,2020
153,727619.875,689702.625,691560.3125,726014.75,18,2,2020
154,730122.0,688591.8125,726143.75,689985.5625,19,2,2020
155,690410.4375,684231.1875,689694.625,690676.4375,20,2,2020
156,697942.375,689003.875,690914.125,696334.0625,21,2,2020
157,697181.5625,690172.375,696425.0,694662.0,22,2,2020
158,714347.8125,694274.4375,694671.8125,713421.3125,23,2,2020
159,715378.75,687787.6875,713210.5625,695287.375,24,2,2020
160,695472.0,668640.1875,695369.375,671481.8125,25,2,2020
161,672421.4375,623430.1875,671236.3125,632196.0,26,2,2020
162,640131.1875,614757.875,632523.625,629795.5,27,2,2020
163,637712.875,613249.0625,630099.125,625934.4375,28,2,2020
164,633381.25,620669.5625,625844.75,620669.5625,29,2,2020
165,629856.5625,611409.75,620687.5625,617995.125,1,3,2020
166,645929.5,615842.625,618053.625,642377.0,2,3,2020
167,651223.125,637684.0625,642066.875,645247.625,3,3,2020
168,650208.5,639858.4375,645303.125,643466.8125,4,3,2020
169,674889.3125,643614.375,643837.125,670517.5,5,3,2020
170,678042.875,667335.3125,670483.9375,675041.0,6,3,2020
171,678126.9375,657962.1875,674971.0625,659383.8125,7,3,2020
172,659708.6875,599818.8125,659254.4375,600030.75,8,3,2020
173,605200.0625,571518.875,600255.0,589784.625,9,3,2020
174,600579.75,577471.9375,589673.125,587119.4375,10,3,2020
175,585056.6875,565759.1875,587146.1875,586831.125,11,3,2020
176,588143.0,361788.2188,586993.3125,370008.5625,12,3,2020
177,430809.0625,309974.4063,373510.2813,411486.1875,13,3,2020
178,416036.125,379045.0,412179.25,384613.875,14,3,2020
179,431477.5938,382315.0313,384665.6875,398630.2188,15,3,2020
180,398106.4375,339365.6875,398106.4375,372605.9375,16,3,2020
181,397345.5313,370185.75,371721.5625,386826.6875,17,3,2020
182,399461.0,376360.1563,386936.5625,392791.2188,18,3,2020
183,475737.875,390219.625,393314.4375,465331.3125,19,3,2020
184,514568.625,443687.7188,465365.9375,468767.7188,20,3,2020
185,482331.1563,448655.5313,469353.3125,467730.8125,21,3,2020
186,480936.8438,439904.5625,467767.9688,440398.625,22,3,2020
187,493379.8438,440036.4063,440483.2188,491303.625,23,3,2020
188,516593.6563,488411.0625,492860.1563,511582.4375,24,3,2020
189,523761.9063,497116.9063,511879.6563,506731.9063,25,3,2020
190,510282.125,496497.1875,506285.0,501893.4063,26,3,2020
191,506582.3438,484200.75,502113.7188,484432.5938,27,3,2020
192,484260.625,458079.2188,484242.125,467390.5,28,3,2020
193,468010.0,446353.1563,467647.375,446500.7188,29,3,2020
194,491463.0313,445531.8438,446764.25,484874.4063,29,3,2020
195,490440.4688,481058.0,484932.0625,485055.25,30,3,2020
196,506430.5625,475039.7813,484955.4063,505986.5625,31,3,2020
197,540461.0,503136.6563,505986.5625,517483.9688,1,4,2020
198,534118.125,510159.7813,517771.2813,514565.4688,2,4,2020
199,525689.625,511745.3438,514947.2188,524816.4375,3,4,2020
200,526030.5,513231.3125,524435.125,517755.6875,4,4,2020
201,552472.875,517127.5,517520.9063,552472.875,5,4,2020
202,560828.0,539678.3125,552614.4375,542859.875,6,4,2020
203,557804.0,541362.1875,543076.875,557164.125,7,4,2020
204,557722.5,547764.875,557457.9375,554308.9375,8,4,2020
205,554439.9375,517736.4375,554439.9375,522989.25,9,4,2020
206,527603.75,517232.4063,523137.5625,522500.9375,10,4,2020
207,542372.625,518844.0625,522423.625,531033.3125,11,4,2020
208,530616.25,508771.5313,530616.25,521994.0313,12,4,2020
209,528885.125,517808.0938,521860.125,519791.875,13,4,2020
210,526873.0,507432.75,520029.9375,508125.4063,14,4,2020
211,548413.8125,501604.9063,507998.7188,546993.3125,15,4,2020
212,556158.9375,542327.4375,542560.3125,555218.625,17,4,2020
213,556967.1875,548286.8125,555467.8125,550494.25,18,4,2020
214,554054.375,523975.4688,550298.9375,527109.1875,19,4,2020
215,532105.5,525722.4375,526942.625,529577.8125,20,4,2020
216,546419.25,528578.875,529509.8125,543825.8125,21,4,2020
217,569225.8125,539298.8125,544139.0,564617.4375,22,4,2020
218,578047.5,564956.1875,564956.1875,576269.6875,23,4,2020
219,583173.625,573918.625,576237.75,577601.25,24,4,2020
220,587412.875,576950.5625,577616.75,585831.8125,25,4,2020
221,593921.875,585797.625,585797.625,593921.875,26,4,2020
222,594383.875,588210.75,594026.25,593896.1875,27,4,2020
223,667758.25,591778.6875,593869.875,662441.8125,28,4,2020
224,707954.4375,643129.3125,662188.3125,652947.5625,29,4,2020
225,684844.9375,653642.0,654020.5,672472.375,30,4,2020
226,683024.0625,664460.75,672797.8125,681614.25,1,5,2020
227,691337.8125,667630.25,681236.4375,672054.6875,2,5,2020
228,677503.125,654676.875,671924.5,674153.1875,3,5,2020
229,684506.8125,670900.3125,674166.5625,683718.375,4,5,2020
230,717596.6875,680948.6875,684050.3125,706511.875,5,5,2020
231,756565.5625,695609.125,705988.4375,753450.375,6,5,2020
232,757394.25,738056.4375,752287.75,742885.0625,7,5,2020
233,748843.625,723377.0,742752.25,724377.5625,8,5,2020
234,724504.75,634124.4375,724171.625,661405.1875,9,5,2020
235,685381.1875,636116.9375,661337.5,653199.75,10,5,2020
236,672719.0625,650758.1875,653852.0625,663584.6875,11,5,2020
237,702900.625,663653.25,663653.25,699292.625,12,5,2020
238,739127.375,698492.375,699393.8125,734847.1875,13,5,2020
239,736516.125,702727.125,734890.125,707795.625,14,5,2020
240,725703.1875,702673.6875,708178.25,711499.6875,15,5,2020
241,745339.9375,709415.5,711341.5625,733332.25,16,5,2020
242,751174.4375,727210.4375,733708.0625,735426.3125,17,5,2020
243,744117.625,721839.4375,735463.25,736585.4375,18,5,2020
244,742369.875,713875.875,736304.6875,719366.0,19,5,2020
245,721803.0,670624.375,719347.8125,686917.1875,20,5,2020
246,701472.3125,683291.75,686809.25,697830.8125,21,5,2020
247,706944.5,692931.5625,698019.6875,699860.6875,22,5,2020
248,705873.125,667787.1875,700088.3125,668024.0625,23,5,2020
249,679157.5625,661574.3125,667700.25,675890.25,24,5,2020
250,680399.8125,661631.0625,676091.4375,666958.125,25,5,2020
251,698497.9375,666890.5625,667133.9375,696799.8125,26,5,2020
252,722656.25,692675.375,697097.8125,721099.1875,27,5,2020
253,724728.5,709007.6875,721296.375,712872.875,28,5,2020
254,732879.4375,707405.375,712857.0,732606.3125,29,5,2020
255,732601.0,712357.25,732583.0,714529.4375,30,5,2020
256,770001.875,713482.375,714721.75,767767.0,31,5,2020
257,763553.9375,709429.875,767442.6875,715364.75,1,6,2020
258,729389.9375,712922.25,715661.75,727420.75,2,6,2020
259,745624.75,719737.1875,727355.75,739536.4375,3,6,2020
260,745899.25,730684.625,739504.6875,730371.125,4,6,2020
261,738524.5,724741.0,730323.6875,729475.4375,5,6,2020
262,738194.1875,714700.4375,729424.375,736968.5,6,6,2020
263,738466.4375,730342.125,737059.9375,736812.8125,7,6,2020
264,741707.875,730532.0625,737029.25,739674.75,8,6,2020
265,749608.5,735070.0625,739555.375,746965.1875,9,6,2020
266,751236.4375,705290.5625,746964.0,708222.8125,10,6,2020
267,724027.375,705493.0,708139.9375,720136.4375,11,6,2020
268,721075.875,713692.6875,720128.25,719713.625,12,6,2020
269,720244.875,710019.25,719886.5625,712992.6875,13,6,2020
270,721046.75,684210.75,712935.5625,718047.8125,14,6,2020
271,726470.375,714233.125,718318.625,728741.8125,15,6,2020
272,728927.0,711676.0,728417.8125,724133.625,16,6,2020
273,724326.625,712640.0,724233.8125,719070.6875,17,6,2020
274,718565.4375,707185.9375,718952.5625,708232.3125,18,6,2020
275,716387.75,705133.5,708456.625,711612.0,19,6,2020
276,716855.625,709179.6875,711504.125,709423.625,20,6,2020
277,731543.6875,708956.6875,709216.6875,731276.8125,21,6,2020
278,730299.75,723541.9375,730925.0,728123.0,22,6,2020
279,732440.75,702283.5,728311.375,705452.875,23,6,2020
280,705446.875,689129.875,705492.0,699862.625,24,6,2020
281,705131.9375,688660.8125,699574.1875,692973.125,25,6,2020
282,696368.3125,680517.125,693344.1875,684084.8125,26,6,2020
283,695592.0625,678801.0625,684317.0,691438.1875,27,6,2020
284,697373.9375,682942.5,691169.5,694011.0625,28,6,2020
285,695808.25,686641.0625,693612.875,690443.9375,29,6,2020
286,703142.5625,687681.0625,691047.75,696325.6875,30,6,2020
287,692955.75,675871.6875,696538.0625,683252.1875,1,7,2020
288,687875.6875,676505.8125,683359.4375,678634.875,2,7,2020
289,685803.4375,676120.0625,678405.5625,682009.1875,3,7,2020
290,684226.8125,670295.0,681531.4375,677638.0,4,7,2020
291,699483.0625,676498.6875,677556.375,699483.0625,5,7,2020
292,698375.5625,688525.9375,697519.875,693029.3125,6,7,2020
293,708260.5,692829.625,693084.9375,706560.625,7,7,2020
294,706637.0625,693951.125,706535.1875,697124.25,8,7,2020
295,698034.3125,686015.6875,696777.8125,697383.125,9,7,2020
296,698489.8125,691421.375,697285.75,694832.4375,10,7,2020
297,700778.375,691606.875,694885.75,697210.0,11,7,2020
298,699493.1875,693621.25,697263.0,695231.125,12,7,2020
299,699261.375,691401.0,694861.8125,696265.9375,13,7,2020
300,698685.6875,688936.375,696166.75,690849.5625,14,7,2020
301,692463.4375,684093.1875,690785.125,686567.75,15,7,2020
302,688381.1875,683085.375,686536.5,685416.75,16,7,2020
303,691377.9375,681629.375,685401.1875,685989.5625,17,7,2020
304,689162.125,681390.3125,685912.125,687995.0625,18,7,2020
305,690701.75,683883.625,688100.1875,685029.5,19,7,2020
306,701946.875,683920.125,684901.125,698836.9375,20,7,2020
307,711032.5,697086.8125,698851.3125,710687.8125,21,7,2020
308,719008.0,710468.4375,710820.5625,717179.625,22,7,2020
309,719101.0,709836.6875,717512.1875,712641.4375,23,7,2020
310,725170.125,712142.25,712835.1875,723119.375,24,7,2020
311,749026.0,721306.125,723352.625,740510.875,25,7,2020
312,844274.75,740086.625,740514.6875,822141.9375,26,7,2020
313,838111.1875,796006.5,824131.0,817375.875,27,7,2020
314,845689.875,813217.8125,817385.625,830489.3125,28,7,2020
315,836322.375,815859.1875,830441.75,830777.6875,29,7,2020
316,855488.1875,821144.875,830702.6875,848466.1875,30,7,2020
317,883781.3125,842188.3125,848399.0625,881145.125,31,7,2020
318,901717.1875,825587.375,881083.0625,828115.3125,1,8,2020
319,861675.75,825028.625,827377.75,845338.0625,2,8,2020
320,855775.9375,834275.4375,845327.125,841131.125,3,8,2020
321,882705.0625,837241.1875,840975.75,878648.375,4,8,2020
322,892378.25,867960.875,878861.4375,882346.75,5,8,2020
323,892382.75,855681.0625,882280.875,870409.25,6,8,2020
324,885308.8125,867180.0625,870640.375,881853.25,7,8,2020
325,885755.375,865821.0625,880598.75,875972.8125,8,8,2020
326,902903.8125,874961.3125,874961.3125,889387.3125,9,8,2020
327,893479.0625,836220.375,889652.125,851413.5,10,8,2020
328,877887.6875,841526.75,850971.125,866195.5625,11,8,2020
329,882652.9375,839458.8125,866455.0625,881735.6875,12,8,2020
330,909529.1875,874945.5625,880876.875,880955.25,13,8,2020
331,895502.0,880942.3125,880942.3125,888203.3125,14,8,2020
332,893383.4375,878583.75,888277.1875,890807.1875,15,8,2020
333,923830.75,883527.0625,891020.9375,915978.5625,16,8,2020
334,922063.25,892194.375,915791.25,894266.0,17,8,2020
335,897081.625,876323.25,894240.0,881539.6875,18,8,2020
336,892342.1875,878565.0625,881780.8125,890749.0,19,8,2020
337,892505.75,866555.8125,890723.125,868617.0625,20,8,2020
338,875879.125,857851.0,868091.75,875311.0,21,8,2020
339,877679.125,866176.8125,875151.4375,873954.3125,22,8,2020
340,875105.5,870837.75,873867.5625,873601.4375,23,8,2020
341,873591.0625,830927.5625,873526.75,843803.6875,24,8,2020
342,856043.6875,838498.4375,843860.0625,853137.9375,25,8,2020
343,855094.4375,826108.625,852933.3125,835375.125,26,8,2020
344,844313.5625,837245.6875,835515.1875,844085.6875,27,8,2020
345,847240.5,838512.8125,843980.0,841479.8125,28,8,2020
346,856720.3125,840420.625,841615.0,856445.4375,29,8,2020
347,863236.4375,853660.75,856577.125,857813.75,30,8,2020
348,881649.3125,852007.75,857703.3125,874639.1875,31,8,2020
349,874225.9375,827301.8125,874225.9375,836109.375,1,9,2020
350,838189.375,747916.3125,835608.125,752531.375,2,9,2020
351,780135.0625,748254.3125,751434.625,769950.4375,3,9,2020
352,775059.875,728556.1875,770002.875,744882.125,4,9,2020
353,758517.0,736628.6875,744710.0,753452.625,5,9,2020
354,764267.625,728510.75,753499.9375,761595.1875,6,9,2020
355,768096.375,734651.8125,761576.3125,747574.6875,7,9,2020
356,759233.0,738947.5625,747769.125,751046.25,8,9,2020
357,770357.4375,750737.4375,751045.0,762048.75,9,9,2020
358,766641.25,745097.875,762481.8125,764222.8125,10,9,2020
359,777296.0,756248.5625,764880.1875,767254.125,11,9,2020
360,777176.75,751248.0,768005.6875,758577.6875,12,9,2020
361,792928.1875,754339.6875,758943.4375,783969.75,13,9,2020
362,805171.375,784334.625,783743.5,794767.375,14,9,2020
363,815449.0,787992.4375,794827.0625,807217.4375,15,9,2020
364,812299.5625,793557.125,807095.875,805666.625,16,9,2020
365,810188.4375,796956.625,805874.875,805632.625,17,9,2020
366,819582.25,803058.625,804835.1875,816656.5,18,9,2020
367,816768.625,796055.25,816768.625,804346.375,19,9,2020
368,806349.1875,764050.5,804100.375,769813.625,20,9,2020
369,776882.5625,764245.6875,769619.6875,774611.125,21,9,2020
370,782580.75,750730.5,774684.3125,754483.6875,22,9,2020
371,795888.3125,753411.25,754602.875,794391.5625,23,9,2020
372,792858.25,781079.5625,794533.8125,788753.4375,24,9,2020
373,794370.0,787264.125,788749.5625,792596.6875,25,9,2020
374,796303.375,784417.5625,792486.3125,794070.375,26,9,2020
375,807396.0625,790289.0,793865.125,790859.25,27,9,2020
376,800548.1875,786830.4375,790205.375,799846.3125,28,9,2020
377,800413.8125,788336.5625,799594.25,793269.0625,29,9,2020
378,799047.4375,768765.125,793077.375,778205.125,30,9,2020
379,781770.75,766867.0,778282.8125,776131.75,1,10,2020
380,778252.8125,771938.75,776032.1875,774689.4375,2,10,2020
381,784609.8125,772185.4375,774867.375,783410.6875,3,10,2020
382,789945.875,780011.75,783675.0,789945.875,4,10,2020
383,789906.0625,777761.1875,789637.125,781949.875,5,10,2020
384,783910.625,778694.6875,781813.0,783190.8125,6,10,2020
385,802138.375,774026.0,783079.9375,800505.3125,7,10,2020
386,834837.4375,806727.625,806888.3125,824196.0625,9,10,2020
387,833859.9375,823631.8125,824175.6875,831216.6875,10,10,2020
388,845284.3125,828964.625,839104.125,837731.9375,13,10,2020
389,848900.8125,830131.0,837519.0625,843431.0625,14,10,2020
390,846780.875,823297.9375,843979.75,831547.75,15,10,2020
391,836258.375,828846.6875,831547.75,834190.1875,16,10,2020
392,843384.5,833417.375,834034.5625,843384.5,17,10,2020
393,865449.4375,837054.75,844242.1875,861833.8125,18,10,2020
394,881448.0,856953.375,862122.875,875624.8125,19,10,2020
395,971858.125,874730.875,875385.4375,945436.75,20,10,2020
396,969913.375,937535.9375,943810.8125,955938.875,21,10,2020
397,958655.4375,941559.1875,956355.9375,954789.1875,22,10,2020
398,970554.8125,951408.125,954791.75,967822.6875,23,10,2020
399,984149.0,953203.375,967822.6875,962171.1875,24,10,2020
400,978685.3125,948453.0,962173.1875,966898.375,26,10,2020
401,1015658.938,965728.0625,966898.0,1007752.875,27,10,2020
402,1019734.375,957976.625,1007752.563,984616.5625,28,10,2020
403,1012870.438,966485.5,984617.5625,998199.5625,29,10,2020
404,1016995.625,980091.75,998198.8125,1010758.25,30,10,2020
405,1046699.188,1004118.188,1010759.063,1028253.188,31,10,2020
406,1034299.813,1016865.875,1028253.188,1025276.063,1,11,2020
407,1031586.063,986205.625,1025270.25,1008973.5,2,11,2020
408,1044144.625,991763.875,1008970.625,1041555.25,3,11,2020
409,1056543.875,1016294.625,1041569.25,1048590.375,4,11,2020
410,1164434.25,1046237.5,1048592.375,1155050.875,5,11,2020
411,1176536.375,1126938.375,1155042.0,1151581.75,6,11,2020
412,1164248.375,1067045.125,1151581.75,1097418.25,7,11,2020
413,1156867.0,1090786.25,1097418.125,1145147.375,8,11,2020
414,1167243.875,1101734.75,1145149.5,1133938.25,9,11,2020
415,1145966.25,1124124.875,1133940.75,1135889.25,10,11,2020
416,1185911.125,1135822.75,1135889.75,1170436.875,11,11,2020
417,1217627.5,1159283.125,1170433.75,1218894.75,12,11,2020
418,1229186.25,1191920.875,1218901.875,1216295.125,13,11,2020
419,1216295.125,1173911.75,1216295.125,1197685.375,14,11,2020
420,1201782.75,1177216.875,1197685.375,1189296.0,15,11,2020
421,1249956.125,1184542.625,1189295.25,1243985.5,16,11,2020
422,1323503.75,1232982.75,1241721.625,1315554.25,17,11,2020
423,1370303.875,1285986.75,1315538.125,1321773.875,18,11,2020
424,1343927.625,1290906.875,1321763.125,1320301.625,19,11,2020
425,1391527.125,1316624.0,1320301.125,1381006.0,20,11,2020
426,1404390.0,1367882.5,1381006.125,1382557.375,21,11,2020
427,1386023.5,1310556.75,1382557.375,1362157.375,22,11,2020
428,1385646.625,1334219.875,1362158.5,1363430.5,23,11,2020
429,1432885.5,1340972.125,1363496.875,1413212.875,24,11,2020
430,1432784.125,1371111.125,1412987.0,1382251.625,25,11,2020
431,1392131.875,1206936.125,1382083.375,1266291.375,26,11,2020
432,1288080.625,1223648.75,1266534.25,1264934.5,27,11,2020
433,1320521.125,1250753.25,1265269.625,1310423.375,28,11,2020
434,1352301.875,1298715.375,1310587.625,1344213.625,29,11,2020
435,1460409.875,1344275.625,1344275.625,1452322.5,30,11,2020
436,1461725.75,1349377.375,1452909.75,1385217.0,1,12,2020
437,1423786.75,1347150.0,1385124.625,1414407.125,2,12,2020
438,1444759.0,1397163.375,1414763.25,1437778.25,3,12,2020
439,1441099.75,1379825.75,1437894.25,1380015.625,4,12,2020
440,1414013.375,1371929.375,1379913.75,1413554.5,5,12,2020
441,1431076.625,1394637.125,1413550.75,1427727.5,6,12,2020
442,1432650.625,1397255.875,1427580.5,1416537.0,7,12,2020
443,1422506.5,1346952.625,1416529.5,1350741.875,8,12,2020
444,1374761.0,1319207.5,1350722.75,1369604.5,9,12,2020
445,1369559.125,1323462.625,1369559.125,1347820.25,10,12,2020
446,1348075.625,1300480.0,1347741.875,1331632.875,11,12,2020
447,1395095.5,1330684.375,1331073.625,1386549.75,12,12,2020
448,1429161.5,1381437.875,1386779.0,1411568.625,13,12,2020
449,1421642.25,1401962.0,1411724.25,1417556.75,14,12,2020
450,1434595.25,1405073.0,1417577.125,1427655.25,15,12,2020
451,1579503.5,1423360.875,1427783.25,1568584.75,16,12,2020
452,1737833.625,1563722.75,1568419.375,1676864.375,17,12,2020
453,1708066.25,1646619.375,1676984.625,1703118.125,18,12,2020
454,1772890.0,1680190.375,1702743.125,1756989.125,19,12,2020
455,1782002.875,1703835.875,1756395.375,1727846.0,20,12,2020
456,1773343.25,1640704.25,1727637.0,1685955.875,21,12,2020
457,1763343.25,1657446.625,1685287.375,1762833.75,22,12,2020
458,1772905.25,1683869.25,1762755.625,1716141.375,23,12,2020
459,1748355.125,1678788.625,1716057.0,1745972.625,24,12,2020
460,1817651.625,1726106.125,1745797.625,1814318.625,25,12,2020
461,1965356.0,1803865.75,1815217.875,1944683.375,26,12,2020
462,2089131.0,1914396.625,1944855.25,1936930.75,27,12,2020
463,2013748.875,1932164.125,1937559.5,1991956.25,28,12,2020
464,2010052.25,1907740.5,1991735.75,2009443.875,29,12,2020
465,2117999.5,2009271.625,2009271.625,2110859.25,30,12,2020
466,2140422.25,2058085.375,2110904.75,2118790.25,31,12,2020
467,2163227.25,2104315.0,2118227.0,2147022.75,1,1,2021
468,2423382.25,2126340.0,2147191.25,2348254.25,2,1,2021
469,2529617.25,2342776.0,2348410.75,2395940.25,3,1,2021
470,2437574.75,2097177.5,2398054.25,2336819.0,4,1,2021
471,2518591.25,2209558.75,2337193.75,2487166.5,5,1,2021
472,2697471.5,2454056.75,2488716.75,2693424.25,6,1,2021
473,2951202.0,2671167.0,2694120.0,2891625.75,7,1,2021
474,3074446.0,2704389.0,2892413.25,2993704.25,8,1,2021
475,3038962.0,2860393.25,2993046.0,2953814.25,9,1,2021
476,3039347.25,2640494.25,2953790.0,2813688.5,10,1,2021
477,2812961.5,2245556.0,2812961.5,2614815.75,11,1,2021
478,2680655.75,2397142.75,2611118.25,2481337.5,12,1,2021
479,2751168.5,2383596.25,2480764.0,2730439.75,13,1,2021
480,2920723.25,2697886.5,2731080.0,2864221.75,14,1,2021
481,2891636.5,2536069.75,2861983.75,2694199.0,15,1,2021
482,2770214.0,2605899.75,2693927.0,2645725.5,16,1,2021
483,2686699.0,2492596.75,2644665.75,2617995.75,17,1,2021
484,2734263.25,2555848.5,2618066.0,2680935.25,18,1,2021
485,2762476.0,2640030.25,2681825.0,2640030.25,19,1,2021
486,2662615.25,2448464.5,2638588.75,2591756.25,20,1,2021
487,2592080.25,2207020.75,2591876.25,2248893.5,21,1,2021
488,2467827.25,2112309.25,2248304.5,2409401.0,22,1,2021
489,2435331.5,2298981.75,2407940.5,2340918.75,23,1,2021
490,2404893.0,2270769.5,2340680.25,2356991.0,24,1,2021
491,2538292.5,2340924.5,2356729.75,2361793.5,25,1,2021
492,2391150.75,2262643.25,2361225.75,2374998.5,26,1,2021
493,2374574.0,2145692.75,2374574.0,2222773.5,27,1,2021
494,2331062.75,2194028.5,2223394.0,2308492.25,28,1,2021
495,2798397.5,2340426.75,2503171.25,2501913.5,29,1,2021
496,2539702.75,2401578.5,2500422.25,2498482.75,30,1,2021
497,2499854.0,2352716.75,2498581.5,2414384.5,31,1,2021
498,2530964.0,2361031.75,2414400.5,2452240.0,1,2,2021
499,2617681.5,2448733.25,2451949.25,2589344.75,2,2,2021
500,2729425.25,2585644.0,2589383.5,2730151.0,3,2,2021
501,2814054.75,2649159.75,2730370.75,2695098.25,4,2,2021
502,2785829.25,2675466.75,2695498.5,2776459.25,5,2,2021
503,2973150.75,2776028.5,2776028.5,2858106.25,6,2,2021
504,2884006.0,2725642.0,2856954.75,2831977.75,7,2,2021
505,3369659.75,2773193.75,2830768.5,3369115.0,8,2,2021
506,3498895.5,3293362.0,3368278.5,3386420.25,9,2,2021
507,3435026.25,3196202.75,3385593.75,3270382.75,10,2,2021
508,3524534.75,3218205.5,3268965.0,3483475.5,11,2,2021
509,3546137.5,3373314.5,3481127.25,3448422.25,12,2,2021
510,3487831.5,3367664.5,3447431.5,3419439.0,13,2,2021
